ID,Title,Year,POSTER_URL,Genres,SearchTitle
3817,"Other Side of Sunday, The (Søndagsengler)",1996,https://image.tmdb.org/t/p/w500/8nJlw1xMfimLc1CoRw0SfocwWaI.jpg,"['Comedy', 'Drama']",other side of sunday the sndagsengler
1355,Nightwatch,1997,https://image.tmdb.org/t/p/w500/2ueCI9QX9AGa4SzJgrvK1fONCa5.jpg,"['Horror', 'Thriller']",nightwatch
3511,Ready to Rumble,2000,https://image.tmdb.org/t/p/w500/rGbMrCUh6eRiWKsHNf5kqgPoliZ.jpg,['Comedy'],ready to rumble
3924,Pajama Party,1964,https://image.tmdb.org/t/p/w500/uzk45q0phMDlKwgcv5ePmME7yq3.jpg,['Comedy'],pajama party
3031,Repossessed,1990,https://image.tmdb.org/t/p/w500/muzfsLInuzjes8a9bOysc8gKGW6.jpg,['Comedy'],repossessed
1596,Career Girls,1997,https://image.tmdb.org/t/p/w500/bV6ezK5Qcqv9ul9B6yGiKcfA0pG.jpg,['Drama'],career girls
2440,Another Day in Paradise,1998,https://image.tmdb.org/t/p/w500/zlXPEQKFWga2obpgHG2IZVgOZPg.jpg,['Drama'],another day in paradise
294,"Perez Family, The",1995,https://image.tmdb.org/t/p/w500/jxi3UDHf86kDk5hqJxnpEMzVch2.jpg,"['Comedy', 'Romance']",perez family the
2636,"Mummy's Ghost, The",1944,https://image.tmdb.org/t/p/w500/eRNWTjYXkUQvqopfgz8DvHolxWA.jpg,['Horror'],mummys ghost the
99,Heidi Fleiss: Hollywood Madam,1995,https://image.tmdb.org/t/p/w500/laPSb9I8TuYslOh1OcgaTByWKnw.jpg,['Documentary'],heidi fleiss hollywood madam
2445,At First Sight,1999,https://image.tmdb.org/t/p/w500/vgxWnCUWtxK8roLUOnjhx16E2jq.jpg,['Drama'],at first sight
2219,Murder!,1930,https://image.tmdb.org/t/p/w500/y4XHdfPCG21hpRohwdh6vhjr7iM.jpg,"['Mystery', 'Thriller']",murder
2654,"Wolf Man, The",1941,https://image.tmdb.org/t/p/w500/vG8fu5syTtQLzK1hQXyi3ugOPNF.jpg,['Horror'],wolf man the
3110,Country,1984,https://image.tmdb.org/t/p/w500/4QaSW9xszlvUlQdnaUXQaViBNw.jpg,['Drama'],country
1877,Little Men,1998,https://image.tmdb.org/t/p/w500/mMmXSUZ66XoxmT4zdkUkVDdU8Mu.jpg,['Drama'],little men
2307,One Tough Cop,1998,https://image.tmdb.org/t/p/w500/h2qnLnrVD1cts0rCZcRjENVykNo.jpg,"['Action', 'Drama']",one tough cop
487,Lightning Jack,1994,https://image.tmdb.org/t/p/w500/4YoRERjKWO2442ezcvgEjAZuxWP.jpg,"['Comedy', 'Western']",lightning jack
1650,Washington Square,1997,https://image.tmdb.org/t/p/w500/3LIn7bskDwsmyxMWTNWRIPSCm2X.jpg,['Drama'],washington square
3922,Bikini Beach,1964,https://image.tmdb.org/t/p/w500/wKz35312Lzg8yCpcVpJ4xJbz78g.jpg,['Comedy'],bikini beach
3596,Screwed,2000,https://image.tmdb.org/t/p/w500/m6FfMbH1ga1Kp5QI9Nm0ETOIG64.jpg,['Comedy'],screwed
3605,King Creole,1958,https://image.tmdb.org/t/p/w500/k5WBAgKrI8OytCSxMd4oau5KXzn.jpg,"['Drama', 'Musical']",king creole
243,Gordy,1995,https://image.tmdb.org/t/p/w500/4sLmghaiAIYXh320qCvZWY4avVT.jpg,['Comedy'],gordy
2615,My Science Project,1985,https://image.tmdb.org/t/p/w500/pKPdD20G8fvlY6tFVjmJYdbgqQf.jpg,"['Adventure', 'Sci-Fi']",my science project
2236,Simon Birch,1998,https://image.tmdb.org/t/p/w500/vRJcV9l3tLFoUWZel9RikS3nfJ6.jpg,['Drama'],simon birch
1926,"Broadway Melody, The",1929,https://image.tmdb.org/t/p/w500/giq8GJs8YGMzHxeKxNSuwzAdd1c.jpg,['Musical'],broadway melody the
1756,"Prophecy II, The",1998,https://image.tmdb.org/t/p/w500/paHyRgF3uBMvK3i4YRjJ9wwFxbH.jpg,['Horror'],prophecy ii the
692,Solo,1996,https://image.tmdb.org/t/p/w500/hmlQkosTapaJfcjQwFzlKslloZt.jpg,"['Action', 'Sci-Fi', 'Thriller']",solo
3343,And God Created Woman,1988,https://image.tmdb.org/t/p/w500/taznRSey1cI962s1h8RqOmBDOY.jpg,"['Comedy', 'Drama', 'Romance']",and god created woman
2475,52 Pick-Up,1986,https://image.tmdb.org/t/p/w500/ru8dtoh6tNi7kKAbLgbaE9J5SGf.jpg,"['Action', 'Mystery', 'Thriller']",52 pickup
1976,Friday the 13th Part 3: 3D,1982,https://image.tmdb.org/t/p/w500/9kukTSlgFgXnQGdpcHvHcpTDiUc.jpg,['Horror'],friday the 13th part 3 3d
259,Kiss of Death,1995,https://image.tmdb.org/t/p/w500/fGhVACpocSa0Xx3EEVPHwX6GKeD.jpg,"['Crime', 'Drama', 'Thriller']",kiss of death
2824,On the Ropes,1999,https://image.tmdb.org/t/p/w500/vaqNize5xphjgShpdYRc9ezO5z5.jpg,['Documentary'],on the ropes
3401,Baby... Secret of the Lost Legend,1985,https://image.tmdb.org/t/p/w500/AvIT5XHXrxeNHxTHmyRalm7tfSM.jpg,"['Adventure', 'Sci-Fi']",baby secret of the lost legend
2923,Citizen's Band (a.k.a. Handle with Care),1977,,['Comedy'],citizens band aka handle with care
3768,Braddock: Missing in Action III,1988,https://image.tmdb.org/t/p/w500/y8Gp0TAQr8Z2Cy4ROSYzvOiMEMf.jpg,"['Action', 'War']",braddock missing in action iii
389,"Colonel Chabert, Le",1994,https://image.tmdb.org/t/p/w500/Usaduh828gtYe6jw9DosnPJ7I9.jpg,"['Drama', 'Romance', 'War']",colonel chabert le
3562,Committed,2000,https://image.tmdb.org/t/p/w500/10vXic9IMUTW5FrB1ivmieM2ydY.jpg,"['Comedy', 'Drama']",committed
1668,One Night Stand,1997,https://image.tmdb.org/t/p/w500/h6aDoPEyK4rgp4MiuRvQjepoyZx.jpg,['Drama'],one night stand
711,Flipper,1996,https://image.tmdb.org/t/p/w500/Aivc5cbCTLcTOjHlOwOQux0WBcV.jpg,"['Adventure', ""Children's""]",flipper
78,"Crossing Guard, The",1995,https://image.tmdb.org/t/p/w500/kqUCp0XTjzXxqEQDy0x3hgZw6gI.jpg,['Drama'],crossing guard the
3297,With Byrd at the South Pole,1930,https://image.tmdb.org/t/p/w500/2PZHvCe8b0uvIixnhXL6pst9wfc.jpg,['Documentary'],with byrd at the south pole
2676,Instinct,1999,https://image.tmdb.org/t/p/w500/8EKmzia6awjsqFxgBk5a82aTmb6.jpg,"['Drama', 'Thriller']",instinct
40,"Cry, the Beloved Country",1995,https://image.tmdb.org/t/p/w500/96TZr6o4kuiIEryC5jkzaQoP6m5.jpg,['Drama'],cry the beloved country
1152,He Walked by Night,1948,https://image.tmdb.org/t/p/w500/wAhLdEjC9iIvF6Oly42Qs3LXKuL.jpg,"['Crime', 'Film-Noir', 'Thriller']",he walked by night
3495,Roadside Prophets,1992,https://image.tmdb.org/t/p/w500/8KkFF5voIohrkjUzLY7eNnW10hR.jpg,"['Comedy', 'Drama']",roadside prophets
3069,"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The",1972,https://image.tmdb.org/t/p/w500/hFGpoV5hDewXyBvjd44ajO58Sxw.jpg,['Drama'],effect of gamma rays on maninthemoon marigolds the
3830,Psycho Beach Party,2000,https://image.tmdb.org/t/p/w500/qbWR0do4iIOpN5R1zNJfRt0WSz.jpg,"['Comedy', 'Horror', 'Thriller']",psycho beach party
3801,Anatomy of a Murder,1959,https://image.tmdb.org/t/p/w500/b2G1QSAwtBv9luhEwErIgSRaU92.jpg,"['Drama', 'Mystery']",anatomy of a murder
2967,"Bad Seed, The",1956,https://image.tmdb.org/t/p/w500/1m10QitDjpbZgFP1syXgVOv2pH7.jpg,"['Drama', 'Thriller']",bad seed the
728,Cold Comfort Farm,1995,https://image.tmdb.org/t/p/w500/fkPm7MQhn3YqcRDM9qFDKNHiw7D.jpg,['Comedy'],cold comfort farm
2494,"Last Days, The",1998,https://image.tmdb.org/t/p/w500/9BnqBHFGDv3WlCPB2qQwzAWdy7y.jpg,['Documentary'],last days the
1170,Best of the Best 3: No Turning Back,1995,https://image.tmdb.org/t/p/w500/ynMnizF7mCmjDe4fXuZog6Vu8i5.jpg,['Action'],best of the best 3 no turning back
1726,"Postman, The",1997,https://image.tmdb.org/t/p/w500/cUaCpjVDefYShKyLmkcDsiPaBHn.jpg,['Drama'],postman the
2205,Mr. & Mrs. Smith,1941,https://image.tmdb.org/t/p/w500/kjD700RtyhveN3ZbOnSvUSne0Qj.jpg,['Comedy'],mr mrs smith
869,Kansas City,1996,https://image.tmdb.org/t/p/w500/deD8SAbQYGvzcpRr50HUb9uj8xJ.jpg,['Crime'],kansas city
2446,In Dreams,1999,https://image.tmdb.org/t/p/w500/eE7EuBQeBHCTs3LWB1fQ8vllEkk.jpg,['Thriller'],in dreams
405,Highlander III: The Sorcerer,1994,https://image.tmdb.org/t/p/w500/b16c3CIPoPmtZPZbTXl4MVGKXNj.jpg,"['Action', 'Sci-Fi']",highlander iii the sorcerer
229,Death and the Maiden,1994,https://image.tmdb.org/t/p/w500/hlUXQ2aEuYDEE0ok7DORE4uffjl.jpg,"['Drama', 'Thriller']",death and the maiden
978,"Blue Angel, The (Blaue Engel, Der)",1930,https://image.tmdb.org/t/p/w500/khz2rKLAPDVu9auJt1sR1HO9SCG.jpg,['Drama'],blue angel the blaue engel der
2113,Graveyard Shift,1990,https://image.tmdb.org/t/p/w500/h32oRCDvuHWmioXQMgvMHYWIyEd.jpg,"['Horror', 'Thriller']",graveyard shift
3726,Assault on Precinct 13,1976,https://image.tmdb.org/t/p/w500/oBpsRvMN1ONl8oFHuWt1rasDYFJ.jpg,"['Action', 'Thriller']",assault on precinct 13
2552,My Boyfriend's Back,1993,https://image.tmdb.org/t/p/w500/euXyMbBT2QaxiYZf1jJrsa5yGon.jpg,['Comedy'],my boyfriends back
238,Far From Home: The Adventures of Yellow Dog,1995,https://image.tmdb.org/t/p/w500/bHtNHOiSmfX1KlJwc9Jvc8sYcjB.jpg,"['Adventure', ""Children's""]",far from home the adventures of yellow dog
807,"Rendezvous in Paris (Rendez-vous de Paris, Les)",1995,https://image.tmdb.org/t/p/w500/rCdlWdkwA4MMVNdEQFXQKgxqkzw.jpg,"['Comedy', 'Romance']",rendezvous in paris rendezvous de paris les
1525,Warriors of Virtue,1997,https://image.tmdb.org/t/p/w500/8fT8cttGyXx36P24W0tum2QxsLf.jpg,"['Action', 'Adventure', ""Children's"", 'Fantasy']",warriors of virtue
335,"Underneath, The",1995,https://image.tmdb.org/t/p/w500/jzkyitgHZsFsc6s44P1vaTSYmS7.jpg,"['Mystery', 'Thriller']",underneath the
764,Heavy,1995,https://image.tmdb.org/t/p/w500/xo2KsY7hOHDqpgYlDStL56zmgaq.jpg,"['Drama', 'Romance']",heavy
79,"Juror, The",1996,https://image.tmdb.org/t/p/w500/hNbbdoGVNzwOu22VW2sfiyxDtcK.jpg,"['Drama', 'Thriller']",juror the
3400,We're Back! A Dinosaur's Story,1993,https://image.tmdb.org/t/p/w500/iyFmhYlioe3PDZjSKWtcIhu5R02.jpg,"['Animation', ""Children's""]",were back a dinosaurs story
2920,Children of Paradise (Les enfants du paradis),1945,,"['Drama', 'Romance']",children of paradise les enfants du paradis
423,Blown Away,1994,https://image.tmdb.org/t/p/w500/pLmMaqMgJMOOtua41l7ocvzLS1t.jpg,"['Action', 'Thriller']",blown away
3921,Beach Party,1963,https://image.tmdb.org/t/p/w500/mKNoer8eOcIXzB3248CTMOWockh.jpg,['Comedy'],beach party
714,Dead Man,1995,https://image.tmdb.org/t/p/w500/jX3wGBVoYoAY3IixBpwYk1fjT4z.jpg,['Western'],dead man
2623,Trippin',1999,https://image.tmdb.org/t/p/w500/89xDX9eYSaqCPD4RNqXYzuRhqW3.jpg,['Comedy'],trippin
3537,Where the Money Is,2000,https://image.tmdb.org/t/p/w500/s6FODEWgJ9XDwKunGLWEmexguUs.jpg,"['Comedy', 'Drama']",where the money is
2665,Earth Vs. the Flying Saucers,1956,https://image.tmdb.org/t/p/w500/qCOLglZvQgQAyWMCZodBo3wmgqp.jpg,['Sci-Fi'],earth vs the flying saucers
134,Sonic Outlaws,1995,https://image.tmdb.org/t/p/w500/fdJ6o8uOcEFiTRCo9WuZklj8EPK.jpg,['Documentary'],sonic outlaws
1932,"Great Ziegfeld, The",1936,https://image.tmdb.org/t/p/w500/7wkIYI2r0ICajBcCW0JlIT3zSwc.jpg,['Musical'],great ziegfeld the
473,In the Army Now,1994,https://image.tmdb.org/t/p/w500/cNIIDaJM9nsDP9tTmAN6sjKpeiN.jpg,"['Comedy', 'War']",in the army now
3046,"Incredibly True Adventure of Two Girls in Love, The",1995,https://image.tmdb.org/t/p/w500/dPbYJaH1j7sgj1NuA4VRyb7O4Mt.jpg,"['Comedy', 'Romance']",incredibly true adventure of two girls in love the
3585,"Great Locomotive Chase, The",1956,https://image.tmdb.org/t/p/w500/siLEcZZS3VXPkBmaDPPYe6sNG40.jpg,"['Adventure', 'War']",great locomotive chase the
2179,Topaz,1969,https://image.tmdb.org/t/p/w500/8u7vxykCVZoaxNocLbpstv3IFNK.jpg,['Thriller'],topaz
1864,Sour Grapes,1998,https://image.tmdb.org/t/p/w500/8jLfS18TvzQ4IkpMXHIgWgS8kZW.jpg,['Comedy'],sour grapes
2904,Rain,1932,https://image.tmdb.org/t/p/w500/loiZCnkxAiSDyFmCAsUoTm62CAb.jpg,['Drama'],rain
2597,Lost & Found,1999,https://image.tmdb.org/t/p/w500/jaylLo7TsJrJriNVGf72Asen1Fr.jpg,"['Comedy', 'Romance']",lost found
1168,Bad Moon,1996,https://image.tmdb.org/t/p/w500/1RobAQaPIYV2PBmkb4XISbsQZPe.jpg,['Horror'],bad moon
640,Diabolique,1996,https://image.tmdb.org/t/p/w500/zSW4A35r7Vpz0ainYJGb2QVwCh0.jpg,"['Drama', 'Thriller']",diabolique
3325,"Next Best Thing, The",2000,https://image.tmdb.org/t/p/w500/iYK1ZUtY4etcn91glUmrGuZRH6M.jpg,"['Comedy', 'Drama']",next best thing the
3014,Bustin' Loose,1981,https://image.tmdb.org/t/p/w500/dOs3shYBvRjXG0XSdyKfh47iyYQ.jpg,['Comedy'],bustin loose
769,Marlene Dietrich: Shadow and Light,1996,,['Documentary'],marlene dietrich shadow and light
3870,Our Town,1940,https://image.tmdb.org/t/p/w500/shl1N27V5iA3ndXV99Vy3gwxEQv.jpg,['Drama'],our town
2933,"Fire Within, The (Le Feu Follet)",1963,https://image.tmdb.org/t/p/w500/9iHsReoh2VuHihDmNXgLXCi18rR.jpg,['Drama'],fire within the le feu follet
1640,How to Be a Player,1997,https://image.tmdb.org/t/p/w500/1BFKMh1ogtWzGOjKTzxCD2tG0K3.jpg,['Comedy'],how to be a player
2813,"Source, The",1999,https://image.tmdb.org/t/p/w500/s6aeswUubPwVtWFnVcaClS6980q.jpg,['Documentary'],source the
305,Ready to Wear (Pret-A-Porter),1994,https://image.tmdb.org/t/p/w500/iL9vfy1YTdtOO7QqL7nAEKAPIdt.jpg,['Comedy'],ready to wear pretaporter
2711,My Life So Far,1999,https://image.tmdb.org/t/p/w500/6lXglg96vfFuHCDdmNof1bdyd0F.jpg,['Drama'],my life so far
2579,Following,1998,https://image.tmdb.org/t/p/w500/3bX6VVSMf0dvzk5pMT4ALG5A92d.jpg,['Drama'],following
385,"Man of No Importance, A",1994,https://image.tmdb.org/t/p/w500/zKHmxia0cdXMmNu5LUEwiJQJQoa.jpg,['Drama'],man of no importance a
3487,"Dorado, El",1967,https://image.tmdb.org/t/p/w500/ryXm7xp4aqQyda0FU2eMfHehPBg.jpg,['Western'],dorado el
2062,"Governess, The",1998,https://image.tmdb.org/t/p/w500/au6XvSeqkFejGXbbgtSq5HaNTIm.jpg,"['Drama', 'Romance']",governess the
189,Reckless,1995,https://image.tmdb.org/t/p/w500/vAtl8011zBnxFP22N0b4GEPhZfx.jpg,['Comedy'],reckless
3880,"Ballad of Ramblin' Jack, The",2000,https://image.tmdb.org/t/p/w500/kiZyaUQ3ttt15FK9SKR8Tn0Xj42.jpg,['Documentary'],ballad of ramblin jack the
1351,Blood & Wine,1997,https://image.tmdb.org/t/p/w500/kRn2iL0o13OoYo345WamvfB96fD.jpg,['Drama'],blood wine
3592,Time Masters (Les Maîtres du Temps),1982,https://image.tmdb.org/t/p/w500/2brFFdhCSdcSzBbTOWg9VQra6QI.jpg,"['Animation', 'Sci-Fi']",time masters les matres du temps
2286,"Fiendish Plot of Dr. Fu Manchu, The",1980,https://image.tmdb.org/t/p/w500/cl1YGv5RQCWs8Tsc5SwBfPIfvMP.jpg,['Comedy'],fiendish plot of dr fu manchu the
1599,Steel,1997,https://image.tmdb.org/t/p/w500/kIITxfwGgC9luB2WxpYzdvrajha.jpg,['Action'],steel
3855,"Affair of Love, An (Une Liaison Pornographique)",1999,https://image.tmdb.org/t/p/w500/6VcPf4jOrlKcB4CDNZUHc36loSm.jpg,"['Drama', 'Romance']",affair of love an une liaison pornographique
3295,Raining Stones,1993,https://image.tmdb.org/t/p/w500/tkkfaTOTgeQ8iq0yQn4y8MvGkG8.jpg,['Drama'],raining stones
1055,Shadow Conspiracy,1997,https://image.tmdb.org/t/p/w500/m8dgxxCrpLhKjkjH2DPxkz0inoJ.jpg,['Thriller'],shadow conspiracy
2152,Air Bud: Golden Receiver,1998,https://image.tmdb.org/t/p/w500/y3ohh9NyWx2oj2op1dfrkwJMeFE.jpg,"[""Children's"", 'Comedy']",air bud golden receiver
1669,"Tango Lesson, The",1997,https://image.tmdb.org/t/p/w500/dFrkFLIGUiHTu74WGE3633XXi4C.jpg,['Romance'],tango lesson the
2168,Dance with Me,1998,https://image.tmdb.org/t/p/w500/zNUxfWLFGfM7IC7LpxZqWRCnVMK.jpg,"['Drama', 'Romance']",dance with me
2515,Children of the Corn II: The Final Sacrifice,1993,https://image.tmdb.org/t/p/w500/5UaH4zhfKT1taJGHUwPxm29ZENf.jpg,['Horror'],children of the corn ii the final sacrifice
1051,Trees Lounge,1996,https://image.tmdb.org/t/p/w500/2DtoVhI9RkArGbzkvctGxY578QN.jpg,['Drama'],trees lounge
2521,Airport 1975,1974,https://image.tmdb.org/t/p/w500/o412xIEMJjlZa0SQ2nGCPVM2f7J.jpg,['Drama'],airport 1975
3569,"Idiots, The (Idioterne)",1998,https://image.tmdb.org/t/p/w500/bHlUku0S8WKJdQxDnUj8aAXsMbv.jpg,"['Comedy', 'Drama']",idiots the idioterne
3390,Shanghai Surprise,1986,https://image.tmdb.org/t/p/w500/8zsU3Vq9FG9Q0kTEYrl0CWDlvX2.jpg,['Adventure'],shanghai surprise
3572,Carnosaur,1993,https://image.tmdb.org/t/p/w500/jbPJ90UJBu908RFtXDsm4i6nuv5.jpg,"['Horror', 'Sci-Fi']",carnosaur
850,Cyclo,1995,https://image.tmdb.org/t/p/w500/zYT1ayJHcS8x0otYHJYZlr27Js.jpg,"['Crime', 'Drama']",cyclo
2847,Only Angels Have Wings,1939,https://image.tmdb.org/t/p/w500/lqcwiWancAkjtAQPHr9V3SfJjBM.jpg,['Drama'],only angels have wings
2884,Dog Park,1998,https://image.tmdb.org/t/p/w500/9B5ZKG8Ht1xacz61x3sRovY6glG.jpg,"['Comedy', 'Romance']",dog park
1585,Love Serenade,1996,https://image.tmdb.org/t/p/w500/fXBWYmK9MybKhqvmyj57KyFEcq3.jpg,['Comedy'],love serenade
821,"Crude Oasis, The",1995,https://image.tmdb.org/t/p/w500/1FrbZeFn5yhjlsfP4FkKV0lv8l.jpg,['Romance'],crude oasis the
3058,"Ape, The",1940,https://image.tmdb.org/t/p/w500/38avfcyrLqAzWE19jIpTnoQATZD.jpg,"['Horror', 'Sci-Fi']",ape the
1854,Kissing a Fool,1998,https://image.tmdb.org/t/p/w500/aOHkDefwdH9YxGqeZDEbo9CcGzq.jpg,"['Comedy', 'Romance']",kissing a fool
1600,She's So Lovely,1997,https://image.tmdb.org/t/p/w500/nfwXLVvYNLVzrH99BmtI4z98LhD.jpg,"['Drama', 'Romance']",shes so lovely
1163,Mina Tannenbaum,1994,https://image.tmdb.org/t/p/w500/hx9ocZaXDjXyo5VkPaSvtiTmIlL.jpg,['Drama'],mina tannenbaum
827,"Convent, The (Convento, O)",1995,https://image.tmdb.org/t/p/w500/yBpYAEb8k4QaZ8C7Er0CuN49X6N.jpg,['Drama'],convent the convento o
3144,"Glass Bottom Boat, The",1966,https://image.tmdb.org/t/p/w500/jlj5rCl7jfW7QskJ1vucd7j5n5M.jpg,"['Comedy', 'Romance']",glass bottom boat the
1076,"Innocents, The",1961,https://image.tmdb.org/t/p/w500/8ZSPkyzq80jBVezRlC80kvV6QZr.jpg,['Thriller'],innocents the
2766,"Adventures of Sebastian Cole, The",1998,https://image.tmdb.org/t/p/w500/isgUjJ9dlDyUJqEWtFrNeQe1wMg.jpg,"['Comedy', 'Drama']",adventures of sebastian cole the
3912,Beautiful,2000,https://image.tmdb.org/t/p/w500/ngMcCfLiFFMcr9T8NFhXXJrpzRD.jpg,"['Comedy', 'Drama']",beautiful
606,Candyman: Farewell to the Flesh,1995,https://image.tmdb.org/t/p/w500/2scgM9dFaHEppWb3tS99gCAh8KX.jpg,['Horror'],candyman farewell to the flesh
2737,Assassination,1987,https://image.tmdb.org/t/p/w500/5wGAfVATbWAL6g91XMnMZeMKz5F.jpg,['Action'],assassination
312,Stuart Saves His Family,1995,https://image.tmdb.org/t/p/w500/80YaWpUokDoPynsJi0ittpts3J0.jpg,['Comedy'],stuart saves his family
2585,"Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar)",1998,https://image.tmdb.org/t/p/w500/3UNof5FTy9VlWl5egg7nsjsk30m.jpg,"['Drama', 'Romance']",lovers of the arctic circle the los amantes del crculo polar
2129,"Saltmen of Tibet, The",1997,https://image.tmdb.org/t/p/w500/5MGcMnBpeyJumNYlMvaIteSoY8m.jpg,['Documentary'],saltmen of tibet the
1943,"Greatest Show on Earth, The",1952,https://image.tmdb.org/t/p/w500/uvd8WoHV94Fdv4DvkYMB3TswGTQ.jpg,['Drama'],greatest show on earth the
2516,Children of the Corn III,1994,https://image.tmdb.org/t/p/w500/xTNGI3MGTlOTiYU9ucfWd79kV2k.jpg,['Horror'],children of the corn iii
2756,Wanted: Dead or Alive,1987,https://image.tmdb.org/t/p/w500/3aW1EJYJ7C3ZLLF1KlvCE5PS3U1.jpg,['Action'],wanted dead or alive
1421,Grateful Dead,1995,,['Documentary'],grateful dead
621,My Favorite Season,1993,https://image.tmdb.org/t/p/w500/mWQhnhvNo8B2WRZhvv9XxrA7HgF.jpg,['Drama'],my favorite season
3183,"Third Miracle, The",1999,https://image.tmdb.org/t/p/w500/lkxqF5lQSVoLk9ikALSByJgBPoN.jpg,['Drama'],third miracle the
1068,Crossfire,1947,https://image.tmdb.org/t/p/w500/e5Flo1Z9YD75Q9tLlKpNy3dpzvv.jpg,"['Crime', 'Film-Noir']",crossfire
3741,Badlands,1973,https://image.tmdb.org/t/p/w500/z81rBzHNgiNLean2JTGHgxjJ8nq.jpg,"['Crime', 'Drama']",badlands
3200,"Last Detail, The",1973,https://image.tmdb.org/t/p/w500/kC2eh5bFFoQTSoWKxKkCcYVelGX.jpg,"['Comedy', 'Drama']",last detail the
3905,"Specials, The",2000,https://image.tmdb.org/t/p/w500/zJziqrnSOzKiV0TrNVZ3AS0NMKI.jpg,['Comedy'],specials the
2886,"Adventures of Elmo in Grouchland, The",1999,https://image.tmdb.org/t/p/w500/5uGpPr0ZR0DxRNa4A60NftHTOoX.jpg,"[""Children's"", 'Comedy']",adventures of elmo in grouchland the
2663,It Came from Beneath the Sea,1955,https://image.tmdb.org/t/p/w500/5Uhq7FinrZIpvoz8OUUL6yziHtO.jpg,['Sci-Fi'],it came from beneath the sea
273,Mary Shelley's Frankenstein,1994,https://image.tmdb.org/t/p/w500/bOwCAQsZlEKrwhPi1ejY6BS8jpL.jpg,"['Drama', 'Horror']",mary shelleys frankenstein
2820,Hamlet,1964,https://image.tmdb.org/t/p/w500/yL1rYMHlqZtZVESxEWLsaneXq86.jpg,['Drama'],hamlet
390,Faster Pussycat! Kill! Kill!,1965,https://image.tmdb.org/t/p/w500/usMyF96B9KzZHGlD8McyYfr1Pbw.jpg,"['Action', 'Comedy', 'Drama']",faster pussycat kill kill
3667,Rent-A-Cop,1988,https://image.tmdb.org/t/p/w500/mo76XEkMKR7nniJOdDIe9UVoaOj.jpg,"['Action', 'Comedy']",rentacop
392,"Secret Adventures of Tom Thumb, The",1993,https://image.tmdb.org/t/p/w500/98yogK8pBvjqpQ7mtohuaBMLUJv.jpg,"['Adventure', ""Children's""]",secret adventures of tom thumb the
2674,"Loss of Sexual Innocence, The",1999,https://image.tmdb.org/t/p/w500/eVg5oHFnzEE51cZ8Tq1qe8iWMZk.jpg,['Drama'],loss of sexual innocence the
476,"Inkwell, The",1994,https://image.tmdb.org/t/p/w500/fpSEkRdmCRTnN0l2ELXUern7ntN.jpg,"['Comedy', 'Drama']",inkwell the
2689,Get Bruce,1999,https://image.tmdb.org/t/p/w500/f1uXB5YuDmaadM6wq5qTAIiK6Sr.jpg,['Documentary'],get bruce
2200,Under Capricorn,1949,https://image.tmdb.org/t/p/w500/90wKMRxhGFrWXt4rJvVfqVEjpQ1.jpg,['Drama'],under capricorn
3001,"Suburbans, The",1999,https://image.tmdb.org/t/p/w500/meQUL49dy2A5f89hnDG22Pra2An.jpg,['Drama'],suburbans the
3860,"Opportunists, The",1999,https://image.tmdb.org/t/p/w500/jjLwUmgvp1i5SBqeYx97vdo3HS1.jpg,['Crime'],opportunists the
2892,New Rose Hotel,1998,https://image.tmdb.org/t/p/w500/qxq6JeYxsUIqkEN1gef3ljcV68H.jpg,"['Action', 'Drama']",new rose hotel
3283,Minnie and Moskowitz,1971,https://image.tmdb.org/t/p/w500/pufOqUEeEzbUma3WfnLS0AHiMl5.jpg,['Action'],minnie and moskowitz
452,Widows' Peak,1994,https://image.tmdb.org/t/p/w500/xXyVUwvJesJJChzpvn7xj5cAOfm.jpg,['Drama'],widows peak
3530,Smoking/No Smoking,1993,https://image.tmdb.org/t/p/w500/3AdYe9YfmdwDFtnapMGxXoHh4uq.jpg,['Comedy'],smokingno smoking
2620,This Is My Father,1998,https://image.tmdb.org/t/p/w500/xKOdv0qSUFLcMpHftpk19M0G5DA.jpg,"['Drama', 'Romance']",this is my father
751,Careful,1992,https://image.tmdb.org/t/p/w500/qolQ7M5hpbBwcvpMpfeSMyU64rs.jpg,['Comedy'],careful
2055,Hot Lead and Cold Feet,1978,https://image.tmdb.org/t/p/w500/fcV3wijcH4vInzsyM0yfwA6ZMaK.jpg,"['Comedy', 'Western']",hot lead and cold feet
1056,Jude,1996,https://image.tmdb.org/t/p/w500/ud8YPgNwTDOCrB36gobLijDvNwO.jpg,['Drama'],jude
2246,Stars and Bars,1988,,['Comedy'],stars and bars
287,Nina Takes a Lover,1994,https://image.tmdb.org/t/p/w500/mSPoA8exUsNThCfBjjTug7V7wGJ.jpg,"['Comedy', 'Romance']",nina takes a lover
1793,Welcome to Woop-Woop,1997,https://image.tmdb.org/t/p/w500/2ek9pyqNFQbtwtXptRZxsIGkOuN.jpg,['Comedy'],welcome to woopwoop
1601,Hoodlum,1997,https://image.tmdb.org/t/p/w500/hZrwqVXLyxxsNJHVc6bJKSUDkXA.jpg,"['Crime', 'Drama', 'Film-Noir']",hoodlum
860,"Maybe, Maybe Not (Bewegte Mann, Der)",1994,https://image.tmdb.org/t/p/w500/2TcZBHcseRXLxNq2RXnKIsbKZwi.jpg,['Comedy'],maybe maybe not bewegte mann der
